DT_UTC,DT_MT,LAT,LON,DEPTH,DTYPE,MAG,MTYPE,ETYPE,REF_ID,LOCATION,ALGORITHM
2016-06-17T07:44:43.000000Z,2016-06-17T07:44:43.000000Z,54.3957,-117.3938,3,g,2.09,ml,KI,312777,"38 km W of Fox Creek, AB",GENLOC
2016-06-18T16:08:00.000000Z,2016-06-18T16:08:00.000000Z,54.3608,-117.5042,3,g,2.16,ml,SI,NA,"45 km W of Fox Creek, AB",GENLOC
2016-06-19T12:40:34.000000Z,2016-06-19T12:40:34.000000Z,54.4227,-117.3202,3,g,2.44,ml,KI,312819,"33 km W of Fox Creek, AB",GENLOC
2016-06-20T02:06:23.000000Z,2016-06-20T02:06:23.000000Z,54.2727,-117.4279,3,g,1.73,ml,SI,NA,"43 km SW of Fox Creek, AB",GENLOC
2016-06-21T01:47:03.000000Z,2016-06-21T01:47:03.000000Z,54.4591,-117.2623,3,g,1.81,ml,SI,NA,"30 km WNW of Fox Creek, AB",GENLOC
2016-06-21T09:42:32.000000Z,2016-06-21T09:42:32.000000Z,54.3652,-117.4584,3,g,1.95,ml,SI,NA,"42 km W of Fox Creek, AB",GENLOC
2016-06-21T14:18:23.000000Z,2016-06-21T14:18:23.000000Z,54.2434,-117.2231,3,g,2.25,ml,KI,312902,"32 km SW of Fox Creek, AB",GENLOC
2016-06-30T05:31:07.000000Z,2016-06-30T05:31:07.000000Z,54.4206,-117.2956,3,g,2.42,ml,KI,313265,"32 km W of Fox Creek, AB",GENLOC
2016-07-02T03:13:16.000000Z,2016-07-02T03:13:16.000000Z,54.4156,-117.2848,3,g,1.98,ml,SI,NA,"31 km W of Fox Creek, AB",GENLOC
2016-07-19T17:06:56.000000Z,2016-07-19T17:06:56.000000Z,54.4014,-117.3768,3,g,2.13,ml,KI,314044,"37 km W of Fox Creek, AB",GENLOC
2016-07-20T19:08:14.000000Z,2016-07-20T19:08:14.000000Z,54.3975,-117.3083,3,g,2.63,ml,KI,314100,"32 km W of Fox Creek, AB",GENLOC
2016-08-02T10:42:39.000000Z,2016-08-02T10:42:39.000000Z,56.3069,-117.1891,3,g,2.3,ml,SE,NA,"10 km NE of Peace River, AB",GENLOC
2016-08-04T00:11:20.000000Z,2016-08-04T00:11:20.000000Z,51.5557,-115.8651,3,g,1.57,ml,SE,NA,"26 km NE of Lake Louise, AB",GENLOC
2016-08-07T00:13:08.000000Z,2016-08-07T00:13:08.000000Z,51.9863,-115.5321,3,g,1.39,ml,SE,NA,61 km SW of Rocky Mountain House,GENLOC
2016-08-09T04:40:17.000000Z,2016-08-09T04:40:17.000000Z,56.2804,-117.1438,3,g,1.96,ml,SE,NA,"10 km NE of Peace River, AB",GENLOC
2016-08-09T04:53:30.000000Z,2016-08-09T04:53:30.000000Z,56.3416,-117.1569,3,g,2.34,ml,SE,NA,"14 km NE of Peace River, AB",GENLOC
2016-08-09T18:44:07.000000Z,2016-08-09T18:44:07.000000Z,52.2764,-114.8165,3,g,1.17,ml,SE,NA,"4 km NE of Dovercourt, AB",GENLOC
2016-08-11T08:58:12.000000Z,2016-08-11T08:58:12.000000Z,54.42,-117.3193,3,g,2.46,ml,SI,NA,"33 km W of Fox Creek, AB",GENLOC
2016-08-13T09:18:50.000000Z,2016-08-13T09:18:50.000000Z,54.4027,-117.3071,3,g,1.7,ml,SI,NA,"32 km W of Fox Creek, AB",GENLOC
2016-08-15T09:43:04.000000Z,2016-08-15T09:43:04.000000Z,53.8216,-116.7886,3,g,1.71,ml,SE,NA,"30 km N of Marboro, AB",GENLOC
2016-08-16T00:48:40.000000Z,2016-08-16T00:48:40.000000Z,53.8584,-116.6458,3,g,1.75,ml,SE,NA,"33 km NW of Edson, AB",GENLOC
2016-08-16T04:26:57.000000Z,2016-08-16T04:26:57.000000Z,53.8457,-116.6648,3,g,1.69,ml,SE,NA,"32 km NW of Edson, AB",GENLOC
2016-08-16T06:30:56.000000Z,2016-08-16T06:30:56.000000Z,56.3463,-117.1809,5,g,3.49,ml,SE,NA,"6 km W of Three Creeks, AB",GENLOC
2016-08-16T10:45:57.000000Z,2016-08-16T10:45:57.000000Z,53.9465,-116.4731,1,g,1.5,ml,SE,NA,"40 km N of Edson, AB",GENLOC
2016-08-20T21:01:00.000000Z,2016-08-20T21:01:00.000000Z,54.3471,-117.2708,3,g,2.27,ml,SI,NA,"30 km WSW of Fox Creek, AB",GENLOC
2016-08-21T17:55:17.000000Z,2016-08-21T17:55:17.000000Z,56.2464,-117.2479,3,g,2.24,ml,SE,NA,"3 km NE of Peace River, AB",GENLOC
2016-08-21T17:56:01.000000Z,2016-08-21T17:56:01.000000Z,56.1574,-117.2514,3,g,2.62,ml,SE,NA,"9 km SSE of Peace River, AB",GENLOC
2016-08-21T23:26:03.000000Z,2016-08-21T23:26:03.000000Z,51.8261,-115.3517,3,g,1.71,ml,SE,NA,"49 km W of Sundre, AB",GENLOC
2016-08-23T22:12:15.000000Z,2016-08-23T22:12:15.000000Z,51.9102,-115.4864,3,g,2.35,ml,SE,NA,"39 km WNW of Bearberry, AB",GENLOC
2016-08-29T01:50:33.000000Z,2016-08-29T01:50:33.000000Z,52.2808,-114.9062,3,g,1.67,ml,SE,NA,"5 km NW of Dovercourt, AB",GENLOC
2016-09-01T13:23:57.000000Z,2016-09-01T13:23:57.000000Z,54.5546,-119.0261,3,g,2.2,ml,SE,NA,"70 km SSW of Grande Prairie, AB",GENLOC
2016-09-07T21:58:06.000000Z,2016-09-07T21:58:06.000000Z,51.5296,-114.6329,3,g,1.56,ml,SE,NA,"3 km NW of Water Valley, AB",GENLOC
2016-09-09T22:00:06.000000Z,2016-09-09T22:00:06.000000Z,54.3654,-117.5777,3,g,1.97,ml,SI,NA,"50 km W of Fox Creek, AB",GENLOC
2016-09-14T08:19:42.000000Z,2016-09-14T08:19:42.000000Z,51.4768,-115.9284,3,g,1.78,ml,SE,NA,"18 km NE of Lake Louise, AB",GENLOC
2016-09-16T03:27:37.000000Z,2016-09-16T03:27:37.000000Z,54.4218,-117.3317,3,g,1.83,ml,SI,NA,"33 km W of Fox Creek, AB",GENLOC
2016-09-17T09:11:19.000000Z,2016-09-17T09:11:19.000000Z,54.4219,-117.3158,3,g,1.9,ml,SI,NA,"33 km W of Fox Creek, AB",GENLOC
2016-09-17T14:42:07.000000Z,2016-09-17T14:42:07.000000Z,54.4237,-117.3158,3,g,2.47,ml,SI,NA,"33 km W of Fox Creek, AB",GENLOC
2016-09-18T03:56:05.000000Z,2016-09-18T03:56:05.000000Z,54.4243,-117.3145,3,g,1.77,ml,SI,NA,"33 km W of Fox Creek, AB",GENLOC
2016-09-22T14:50:29.000000Z,2016-09-22T14:50:29.000000Z,54.4166,-117.3161,5,g,2.78,ml,SI,NA,"33 km W of Fox Creek, AB",GENLOC
2016-09-27T04:06:06.000000Z,2016-09-27T04:06:06.000000Z,52.221,-115.278,3,g,1.48,ml,SE,NA,"11 km SW of Strachan, AB",GENLOC
2016-09-30T13:16:44.000000Z,2016-09-30T13:16:44.000000Z,54.3182,-117.5779,5,g,1.49,ml,SI,NA,"51 km W of Fox Creek, AB",GENLOC
2016-10-05T11:00:58.000000Z,2016-10-05T11:00:58.000000Z,54.015,-117.8077,5,g,2.11,ml,SE,NA,"77 km SW of Fox Creek, AB",GENLOC
2016-10-24T06:49:34.000000Z,2016-10-24T06:49:34.000000Z,54.4225,-117.3287,5,g,1.87,ml,SI,NA,"34 km W of Fox Creek, AB",GENLOC
2016-10-27T16:54:29.000000Z,2016-10-27T16:54:29.000000Z,52.1828,-115.1609,5,g,2.06,ml,SE,NA,"9 km SW of Strachan, AB",GENLOC
2016-10-27T19:19:16.000000Z,2016-10-27T19:19:16.000000Z,52.2145,-115.2463,5,g,1.3,ml,SE,NA,"9 km SW of Strachan, AB",GENLOC
2016-10-27T20:21:40.000000Z,2016-10-27T20:21:40.000000Z,52.2166,-115.2456,5,g,1.12,ml,SE,NA,"9 km SW of Strachan, AB",GENLOC
2016-10-31T09:21:12.000000Z,2016-10-31T09:21:12.000000Z,52.1281,-115.1103,3,g,1.14,ml,SE,NA,"15 km S of Strachan, AB",GENLOC
2016-11-02T06:20:35.000000Z,2016-11-02T06:20:35.000000Z,51.8709,-115.9064,3,f,2.25,ml,SE,NA,"53 km SE of Cline River, AB",GENLOC
2016-11-06T06:54:14.000000Z,2016-11-06T06:54:14.000000Z,52.2341,-115.2821,5,f,1.3,ml,SE,NA,"30 km SW of Rocky Mountain House, AB",GENLOC
2016-11-10T03:05:54.000000Z,2016-11-10T03:05:54.000000Z,54.3439,-117.2526,7,f,3.1,ml,KI,318135,"29 km WSW of Fox Creek, AB",GENLOC
2016-11-10T09:55:28.000000Z,2016-11-10T09:55:28.000000Z,54.3492,-117.2683,4,f,2.6,ml,KI,318196,"28 km WSW of Fox Creek, AB",GENLOC
2016-11-10T11:53:03.000000Z,2016-11-10T11:53:03.000000Z,54.4239,-117.3568,4,f,1.81,ml,SI,NA,"36 km W of Fox Creek, AB",GENLOC
2016-11-11T02:33:45.000000Z,2016-11-11T02:33:45.000000Z,54.3429,-117.2591,4,f,2.35,ml,SI,NA,"30 km WSW of Fox Creek, AB",GENLOC
2016-11-11T11:24:08.000000Z,2016-11-11T11:24:08.000000Z,54.3473,-117.269,5,f,2.66,ml,SI,NA,"30 km WSW of Fox Creek, AB",GENLOC
2016-11-11T17:37:26.000000Z,2016-11-11T17:37:26.000000Z,53.2338,-119.3283,8,f,2.53,ml,SE,NA,"74 km SSW of Grande Cache, AB",GENLOC
2016-11-11T23:45:07.000000Z,2016-11-11T23:45:07.000000Z,52.5224,-115.2552,17,f,1.65,ml,SE,NA,"28 km NW of Rocky Mountain House, AB",GENLOC
2016-11-15T13:28:10.000000Z,2016-11-15T13:28:10.000000Z,54.369,-117.275,8,f,2.02,ml,SI,NA,"30 km W of Fox Creek, AB",GENLOC
2016-11-21T21:39:44.000000Z,2016-11-21T21:39:44.000000Z,54.3457,-117.2684,6,f,2.69,ml,SI,NA,"30 km WSW of Fox Creek, AB",GENLOC
2016-11-22T09:42:07.000000Z,2016-11-22T09:42:07.000000Z,54.3462,-117.175,4,f,1.77,ml,SI,NA,"24 km WSW of Fox Creek, AB",GENLOC
2016-11-22T10:04:30.000000Z,2016-11-22T10:04:30.000000Z,54.3525,-117.2116,8,f,2.3,ml,KI,318455,"26 km WSW of Fox Creek, AB",GENLOC
2016-11-22T11:21:05.000000Z,2016-11-22T11:21:05.000000Z,54.3553,-117.253,7,f,2.04,ml,SI,NA,"29 km WSW of Fox Creek, AB",GENLOC
2016-11-22T11:55:52.000000Z,2016-11-22T11:55:52.000000Z,54.3297,-117.1439,5,f,2.08,ml,SI,NA,"23 km WSW of Fox Creek, AB",GENLOC
2016-11-22T13:18:43.000000Z,2016-11-22T13:18:43.000000Z,54.3582,-117.2019,4,f,2.35,ml,SI,NA,"26 km WSW of Fox Creek, AB",GENLOC
2016-11-22T18:18:24.000000Z,2016-11-22T18:18:24.000000Z,54.3628,-117.2683,12,f,2.36,ml,KI,318504,"30 km WSW of Fox Creek, AB",GENLOC
2016-11-25T05:31:24.000000Z,2016-11-25T05:31:24.000000Z,54.3568,-117.287,8,f,3.56,ml,KI,318607,"30 km WSW of Fox Creek, AB",GENLOC
2016-11-25T21:24:00.000000Z,2016-11-25T21:24:00.000000Z,54.3611,-117.2677,9,f,3.7,ml,KI,318641,"30 km WSW of Fox Creek, AB",GENLOC
2016-11-27T14:52:50.000000Z,2016-11-27T14:52:50.000000Z,54.3478,-117.2501,7,f,2.2,ml,KI,318685,"29 km WSW of Fox Creek, AB",GENLOC
2016-11-28T06:53:37.000000Z,2016-11-28T06:53:37.000000Z,54.3491,-117.2629,6,f,2.6,ml,KI,318685,"30 km WSW of Fox Creek, AB",GENLOC
2016-11-28T12:47:22.000000Z,2016-11-28T12:47:22.000000Z,54.3389,-117.2632,8,f,2.05,ml,SI,NA,"30 km WSW of Fox Creek, AB",GENLOC
2016-11-28T15:35:26.000000Z,2016-11-28T15:35:26.000000Z,54.3584,-117.2979,4,f,2.07,ml,SI,NA,"32 km WSW of Fox Creek, AB",GENLOC
2016-11-29T04:12:47.000000Z,2016-11-29T04:12:47.000000Z,54.3468,-117.2756,7,f,2.8,ml,KI,318739,"33 km W of Fox Creek, AB",GENLOC
2016-11-29T08:22:00.000000Z,2016-11-29T08:22:00.000000Z,56.3251,-117.0923,17,f,2.45,ml,SE,NA,"3 km S of Three Creeks, AB",GENLOC
2016-11-29T10:15:25.000000Z,2016-11-29T10:15:25.000000Z,54.3465,-117.2736,8,f,3.8,ml,KI,318725,"31 km W of Fox Creek, AB",GENLOC
2016-12-01T01:30:17.000000Z,2016-12-01T01:30:17.000000Z,54.346,-117.2601,4,f,2.2,ml,KI,318807,"30 km WSW of Fox Creek, AB",GENLOC
2016-12-01T20:25:35.000000Z,2016-12-01T20:25:35.000000Z,54.3453,-117.2513,7,f,2.8,ml,KI,318842,"29 km WSW of Fox Creek, AB",GENLOC
2016-12-02T07:48:55.000000Z,2016-12-02T07:48:55.000000Z,54.3477,-117.258,7,f,2,ml,KI,318899,"30 km WSW of Fox Creek, AB",GENLOC
2016-12-03T12:48:09.000000Z,2016-12-03T12:48:09.000000Z,54.374,-117.4137,12,f,2.2,ml,KI,318899,"40 km W of Fox Creek, AB",GENLOC
2016-12-05T01:50:48.000000Z,2016-12-05T01:50:48.000000Z,52.6789,-116.1798,7,f,1.21,ml,SE,NA,"24 km NNW of Nordegg, AB",GENLOC
2016-12-05T14:27:23.000000Z,2016-12-05T14:27:23.000000Z,54.3532,-117.2586,9,f,3.6,ml,KI,318921,"30 km WSW of Fox Creek, AB",GENLOC
2016-12-06T01:05:05.000000Z,2016-12-06T01:05:05.000000Z,54.3424,-117.2495,7,f,3.4,ml,KI,318943,"29 km WSW of Fox Creek, AB",GENLOC
2016-12-06T06:54:13.000000Z,2016-12-06T06:54:13.000000Z,52.2341,-115.2821,5,f,1.3,ml,SE,NA,"11 km WSW of Strachan, AB",GENLOC
2016-12-07T10:11:37.000000Z,2016-12-07T10:11:37.000000Z,54.3388,-117.2617,9,f,3.4,ml,KI,318978,"30 km WSW of Fox Creek, AB",GENLOC
2016-12-08T02:58:49.000000Z,2016-12-08T02:58:49.000000Z,54.338,-117.2534,6,f,2.03,ml,SI,NA,"30 km WSW of Fox Creek, AB",GENLOC
2016-12-08T15:37:56.000000Z,2016-12-08T15:37:56.000000Z,54.3373,-117.2353,8,f,2.16,ml,SI,NA,"28 km WSW of Fox Creek, AB",GENLOC
2016-12-08T15:38:59.000000Z,2016-12-08T15:38:59.000000Z,54.3446,-117.2783,8,f,2.05,ml,SI,NA,"31 km WSW of Fox Creek, AB",GENLOC
2016-12-14T05:26:43.000000Z,2016-12-14T05:26:43.000000Z,51.9081,-115.4761,14,f,2.7,ml,SE,NA,"59 km NW of Sundre, AB",GENLOC
2016-12-15T07:53:28.000000Z,2016-12-15T07:53:28.000000Z,52.27,-117.1753,3,f,1.64,ml,SE,NA,"91 km SE of Jasper, AB",GENLOC
2016-12-20T17:02:05.000000Z,2016-12-20T17:02:05.000000Z,54.3397,-117.2499,6,f,2.2,ml,KI,319397,"29 km WSW of Fox Creek, AB",GENLOC
2016-12-29T16:11:43.000000Z,2016-12-29T16:11:43.000000Z,51.413,-115.5017,5,f,1.81,ml,SE,NA,"26 km NNE of Banff, AB",GENLOC
2017-01-07T08:46:09.000000Z,2017-01-07T08:46:09.000000Z,54.3263,-117.5464,5,f,1.75,ml,SI,NA,"48 km W of Fox Creek, AB",GENLOC
2017-01-08T19:31:51.000000Z,2017-01-08T19:31:51.000000Z,54.3217,-117.4642,5,f,1.95,ml,SI,NA,"43 km W of Fox Creek, AB",GENLOC
2017-01-09T03:42:19.000000Z,2017-01-09T03:42:19.000000Z,54.3379,-117.5336,19,f,1.96,ml,SI,NA,"47 km W of Fox Creek, AB",GENLOC
2017-01-09T05:31:43.000000Z,2017-01-09T05:31:43.000000Z,54.2573,-117.507,9,f,2.22,ml,SI,NA,"48 km WSW of Fox Creek, AB",GENLOC
2017-01-09T06:11:24.000000Z,2017-01-09T06:11:24.000000Z,54.0996,-117.346,4,f,2.02,ml,SI,NA,"48 km SW of Fox Creek, AB",GENLOC
2017-01-09T11:10:26.000000Z,2017-01-09T11:10:26.000000Z,54.1544,-117.4976,4,f,2.15,ml,SI,NA,"52 km SW of Fox Creek, AB",GENLOC
2017-01-09T18:45:04.000000Z,2017-01-09T18:45:04.000000Z,54.3924,-117.4206,4,f,2.21,ml,SI,NA,"39 km W of Fox Creek, AB",GENLOC
2017-01-09T20:34:40.000000Z,2017-01-09T20:34:40.000000Z,54.0836,-117.4582,6,f,2.12,ml,KI,319801,"55 km SW of Fox Creek, AB",GENLOC
2017-01-10T00:48:39.000000Z,2017-01-10T00:48:39.000000Z,54.0953,-117.3017,17,f,2.23,ml,SI,NA,"47 km SW of Fox Creek, AB",GENLOC
2017-01-10T08:31:20.000000Z,2017-01-10T08:31:20.000000Z,54.2685,-117.6026,12,f,2.32,ml,SI,NA,"54 km WSW of Fox Creek, AB",GENLOC
2017-01-10T13:31:44.000000Z,2017-01-10T13:31:44.000000Z,54.1258,-117.52,4,f,2.06,ml,SI,NA,"55 km SW of Fox Creek, AB",GENLOC
2017-01-10T17:03:02.000000Z,2017-01-10T17:03:02.000000Z,54.2658,-117.306,14,f,2.09,ml,KI,319834,"35 km SW of Fox Creek, AB",GENLOC
2017-01-10T20:50:34.000000Z,2017-01-10T20:50:34.000000Z,54.146,-117.489,3,f,2.23,ml,KI,319835,"52 km SW of Fox Creek, AB",GENLOC
2017-01-10T22:29:34.000000Z,2017-01-10T22:29:34.000000Z,51.6559,-113.6101,3,g,1.94,ml,SE,NA,"4 km WNW of Sunnyslope, AB",GENLOC
2017-01-11T02:41:25.000000Z,2017-01-11T02:41:25.000000Z,54.1623,-117.45,7,f,1.87,ml,SI,NA,"49 km SW of Fox Creek, AB",GENLOC
2017-01-11T04:37:01.000000Z,2017-01-11T04:37:01.000000Z,54.2845,-117.5244,14,f,2.05,ml,KI,319874,"48 km WSW of Fox Creek, AB",GENLOC
2017-01-11T07:16:28.000000Z,2017-01-11T07:16:28.000000Z,54.2193,-117.6946,8,f,1.92,ml,SI,NA,"60 km WSW of Fox Creek, AB",GENLOC
2017-01-11T08:27:57.000000Z,2017-01-11T08:27:57.000000Z,54.2649,-117.5214,2,f,1.91,ml,SI,NA,"54 km SW of Fox Creek, AB",GENLOC
2017-01-11T14:25:55.000000Z,2017-01-11T14:25:55.000000Z,54.2006,-117.4981,8,f,2.13,ml,KI,319875,"50 km WSW of Fox Creek, AB",GENLOC
2017-01-11T18:34:01.000000Z,2017-01-11T18:34:01.000000Z,54.1326,-117.3294,3,g,2.15,ml,KI,319876,"44 km SW of Fox Creek, AB",GENLOC
2017-01-12T02:13:22.000000Z,2017-01-12T02:13:22.000000Z,54.2327,-117.6396,21,f,2.01,ml,KI,319923,"57 km WSW of Fox Creek, AB",GENLOC
2017-01-12T04:13:05.000000Z,2017-01-12T04:13:05.000000Z,54.0829,-117.5319,7,f,1.96,ml,SI,NA,"58 km SW of Fox Creek, AB",GENLOC
2017-01-12T06:11:03.000000Z,2017-01-12T06:11:03.000000Z,54.3079,-117.6229,8,f,1.69,ml,SI,NA,"54 km W of Fox Creek, AB",GENLOC
2017-01-12T09:52:36.000000Z,2017-01-12T09:52:36.000000Z,54.3022,-117.4287,4,f,1.85,ml,SI,NA,"41 km WSW of Fox Creek, AB",GENLOC
2017-01-12T12:56:02.000000Z,2017-01-12T12:56:02.000000Z,54.2942,-117.4448,2,f,2.19,ml,KI,319924,"43 km WSW of Fox Creek, AB",GENLOC
2017-01-13T01:07:07.000000Z,2017-01-13T01:07:07.000000Z,54.3022,-117.6431,7,f,2.3,ml,KI,319975,"52 km WSW of Fox Creek, AB",GENLOC
2017-01-13T01:43:25.000000Z,2017-01-13T01:43:25.000000Z,54.3172,-117.2645,4,f,1.86,ml,SI,NA,"31 km SW of Fox Creek, AB",GENLOC
2017-01-13T07:47:20.000000Z,2017-01-13T07:47:20.000000Z,54.4904,-117.3805,6,f,2,ml,KI,319977,"38 km WNW of Fox Creek, AB",GENLOC
2017-01-13T09:23:24.000000Z,2017-01-13T09:23:24.000000Z,54.3098,-117.5565,7,f,1.81,ml,SI,NA,"49 km WSW of Fox Creek, AB",GENLOC
2017-01-13T20:46:54.000000Z,2017-01-13T20:46:54.000000Z,54.3128,-117.5608,7,f,1.97,ml,SI,NA,"49 km WSW of Fox Creek, AB",GENLOC
2017-01-13T22:47:00.000000Z,2017-01-13T22:47:00.000000Z,54.3473,-117.214,4,f,2.64,ml,KI,319977,"27 km WSW of Fox Creek, AB",GENLOC
2017-01-14T05:09:48.000000Z,2017-01-14T05:09:48.000000Z,54.2805,-117.5136,9,f,2.17,ml,SI,NA,"47 km WSW of Fox Creek, AB",GENLOC
2017-01-14T07:47:40.000000Z,2017-01-14T07:47:40.000000Z,54.311,-117.6345,9,f,2,ml,KI,319994,"54 km W of Fox Creek, AB",GENLOC
2017-01-14T09:21:36.000000Z,2017-01-14T09:21:36.000000Z,54.408,-117.5709,8,f,1.99,ml,SI,NA,"49 km W of Fox Creek, AB",GENLOC
2017-01-14T10:37:51.000000Z,2017-01-14T10:37:51.000000Z,54.3067,-117.6358,4,f,1.92,ml,SI,NA,"54 km WSW of Fox Creek, AB",GENLOC
2017-01-14T13:55:14.000000Z,2017-01-14T13:55:14.000000Z,54.3176,-117.4166,4,f,1.41,ml,SI,NA,"40 km WSW of Fox Creek, AB",GENLOC
2017-01-15T06:52:56.000000Z,2017-01-15T06:52:56.000000Z,54.3021,-117.5579,4,f,1.58,ml,SI,NA,"50 km WSW of Fox Creek, AB",GENLOC
2017-01-15T09:33:38.000000Z,2017-01-15T09:33:38.000000Z,54.3191,-117.445,8,f,2.06,ml,SI,NA,"42 km WSW of Fox Creek, AB",GENLOC
2017-01-15T12:43:28.000000Z,2017-01-15T12:43:28.000000Z,54.3044,-117.5964,4,f,1.33,ml,SI,NA,"52 km WSW of Fox Creek, AB",GENLOC
2017-01-15T14:01:45.000000Z,2017-01-15T14:01:45.000000Z,54.306,-117.6427,4,f,1.21,ml,SI,NA,"55 km WSW of Fox Creek, AB",GENLOC
2017-01-15T16:12:07.000000Z,2017-01-15T16:12:07.000000Z,54.304,-117.4672,4,f,2.18,ml,SI,NA,"44 km WSW of Fox Creek, AB",GENLOC
2017-01-15T18:48:09.000000Z,2017-01-15T18:48:09.000000Z,54.3037,-117.6034,4,f,1.69,ml,SI,NA,"52 km WSW of Fox Creek, AB",GENLOC
2017-01-15T21:56:31.000000Z,2017-01-15T21:56:31.000000Z,54.3079,-117.4198,2,f,1.89,ml,SI,NA,"41 km WSW of Fox Creek, AB",GENLOC
2017-01-16T01:17:16.000000Z,2017-01-16T01:17:16.000000Z,54.3073,-117.5784,7,f,1.88,ml,SI,NA,"51 km WSW of Fox Creek, AB",GENLOC
2017-01-16T06:13:08.000000Z,2017-01-16T06:13:08.000000Z,54.3477,-117.6165,11,f,1.98,ml,SI,NA,"52 km W of Fox Creek, AB",GENLOC
2017-01-16T08:44:49.000000Z,2017-01-16T08:44:49.000000Z,54.2841,-117.6772,8,f,2.11,ml,SI,NA,"58 km WSW of Fox Creek, AB",GENLOC
2017-01-16T11:07:41.000000Z,2017-01-16T11:07:41.000000Z,54.3041,-117.5797,7,f,2.15,ml,SI,NA,"51 km WSW of Fox Creek, AB",GENLOC
2017-01-16T18:23:05.000000Z,2017-01-16T18:23:05.000000Z,54.3029,-117.5271,7,f,2,ml,KI,320055,"47 km WSW of Fox Creek, AB",GENLOC
2017-01-16T22:07:28.000000Z,2017-01-16T22:07:28.000000Z,54.3093,-117.683,12,f,2,ml,KI,320055,"58 km W of Fox Creek, AB",GENLOC
2017-01-16T23:10:09.000000Z,2017-01-16T23:10:09.000000Z,53.3894,-116.9152,8,f,2.05,ml,SE,NA,"37 km SW of Edson, AB",GENLOC
2017-01-17T03:36:47.000000Z,2017-01-17T03:36:47.000000Z,54.3232,-117.6227,11,f,2.2,ml,SI,NA,"47 km WSW of Fox Creek, AB",GENLOC
2017-01-17T04:12:26.000000Z,2017-01-17T04:12:26.000000Z,54.3546,-117.6026,9,f,2.59,ml,SI,NA,"51 km W of Fox Creek, AB",GENLOC
2017-01-17T04:55:07.000000Z,2017-01-17T04:55:07.000000Z,54.3082,-117.5147,4,f,1.84,ml,SI,NA,"54 km W of Fox Creek, AB",GENLOC
2017-01-17T05:19:22.000000Z,2017-01-17T05:19:22.000000Z,54.3145,-117.6407,4,f,2.16,ml,SI,NA,"47 km WSW of Fox Creek, AB",GENLOC
2017-01-17T05:52:59.000000Z,2017-01-17T05:52:59.000000Z,54.3057,-117.5251,8,f,2.35,ml,SI,NA,"51 km W of Fox Creek, AB",GENLOC
2017-01-17T07:30:44.000000Z,2017-01-17T07:30:44.000000Z,54.3198,-117.5927,12,f,2.27,ml,SI,NA,"55 km W of Fox Creek, AB",GENLOC
2017-01-17T08:22:03.000000Z,2017-01-17T08:22:03.000000Z,54.3044,-117.6492,4,f,2.34,ml,SI,NA,"50 km WSW of Fox Creek, AB",GENLOC
2017-01-17T12:08:48.000000Z,2017-01-17T12:08:48.000000Z,54.3079,-117.5696,4,f,1.77,ml,SI,NA,"57 km WSW of Fox Creek, AB",GENLOC
2017-01-17T13:08:30.000000Z,2017-01-17T13:08:30.000000Z,54.3062,-117.6549,5,f,2.52,ml,SI,NA,"55 km WSW of Fox Creek, AB",GENLOC
2017-01-17T16:25:27.000000Z,2017-01-17T16:25:27.000000Z,54.3102,-117.6398,10,f,2.15,ml,SI,NA,"54 km W of Fox Creek, AB",GENLOC
2017-01-17T16:44:23.000000Z,2017-01-17T16:44:23.000000Z,54.277,-117.6379,11,f,1.16,ml,SI,NA,"46 km W of Fox Creek, AB",GENLOC
2017-01-17T18:55:42.000000Z,2017-01-17T18:55:42.000000Z,54.3945,-117.5918,1,g,1.65,ml,SI,NA,"53 km W of Fox Creek, AB",GENLOC
2017-01-18T00:07:00.000000Z,2017-01-18T00:07:00.000000Z,54.3074,-117.6082,8,f,2.08,ml,SI,NA,"54 km W of Fox Creek, AB",GENLOC
2017-01-18T01:31:48.000000Z,2017-01-18T01:31:48.000000Z,54.3156,-117.6295,4,f,2.11,ml,SI,NA,"51 km W of Fox Creek, AB",GENLOC
2017-01-18T02:49:39.000000Z,2017-01-18T02:49:39.000000Z,54.3015,-117.5793,8,f,1.64,ml,SI,NA,"54 km W of Fox Creek, AB",GENLOC
2017-01-18T04:31:30.000000Z,2017-01-18T04:31:30.000000Z,54.2995,-117.623,13,f,2.07,ml,SI,NA,"51 km W of Fox Creek, AB",GENLOC
2017-01-18T05:16:12.000000Z,2017-01-18T05:16:12.000000Z,54.3388,-117.5915,14,f,2.05,ml,SI,NA,"55 km W of Fox Creek, AB",GENLOC
2017-01-18T10:19:56.000000Z,2017-01-18T10:19:56.000000Z,54.297,-117.5817,8,f,2.3,ml,KI,320139,"51 km W of Fox Creek, AB",GENLOC
2017-01-18T10:23:17.000000Z,2017-01-18T10:23:17.000000Z,54.3445,-117.6624,3,f,2.09,ml,SI,NA,"56 km W of Fox Creek, AB",GENLOC
2017-01-18T11:51:59.000000Z,2017-01-18T11:51:59.000000Z,54.3366,-117.566,14,f,2.18,ml,SI,NA,"49 km W of Fox Creek, AB",GENLOC
2017-01-18T14:38:01.000000Z,2017-01-18T14:38:01.000000Z,54.3128,-117.5647,11,f,2.29,ml,SI,NA,"49 km W of Fox Creek, AB",GENLOC
